#query	Preferred_name	PFAMs	newName										
g21105.t1	GRIN2A	"ANF_receptor,Lig_chan,Lig_chan-Glu_bd,NMDAR2_C"	glutamate ionotropic receptor NMDA type subunit 2A										
g21106.t1	GRIN2A	"ANF_receptor,Lig_chan,Lig_chan-Glu_bd,NMDAR2_C"	glutamate ionotropic receptor NMDA type subunit 2A										
g21106.t2	GRIN2A	"ANF_receptor,Lig_chan,Lig_chan-Glu_bd,NMDAR2_C"	glutamate ionotropic receptor NMDA type subunit 2A										
g21109.t1	EMP2	PMP22_Claudin	epithelial membrane protein 2										
g21110.t1	NUBP1	ParA	"NUBP iron-sulfur cluster assembly factor 2, cytosolic"										
g21111.t1	CIITA	"LRR_6,NACHT"	class II major histocompatibility complex transactivator										
g21112.t1	DEXI	Dexa_ind	Dexi homolog										
g21113.t1	CLEC16A	FPL	C-type lectin domain containing 16A										
g21113.t2	CLEC16A	FPL	C-type lectin domain containing 16A										
g21113.t3	CLEC16A	FPL	C-type lectin domain containing 16A										
g21114.t1	SOCS1	"SH2,SOCS_box"	suppressor of cytokine signaling 1										
g21115.t1	PRKCB	"C1_1,C2,Pkinase,Pkinase_C"	protein kinase C beta										
g21115.t2	PRKCB	"C1_1,C2,Pkinase,Pkinase_C"	protein kinase C beta										
g21116.t1	CACNG3	PMP22_Claudin	calcium voltage-gated channel auxiliary subunit gamma 3										
g21117.t1	RBBP6	"DWNN,U-box,zf-CCHC,zf-CCHC_2"	"RB binding protein 6, ubiquitin ligase"										
g21117.t2	RBBP6	"DWNN,U-box,zf-CCHC,zf-CCHC_2"	"RB binding protein 6, ubiquitin ligase"										
g21118.t1	TNRC6A	"Ago_hook,M_domain,TNRC6-PABC_bdg"	trinucleotide repeat containing adaptor 6A										
g21118.t2	TNRC6A	"Ago_hook,M_domain,TNRC6-PABC_bdg"	trinucleotide repeat containing adaptor 6A										
g21119.t1	NDUFAB1	PP-binding	NADH:ubiquinone oxidoreductase subunit AB1										
g21120.t1	DCTN5	Hexapep	dynactin subunit 5										
g21121.t1	C16orf72	DUF4588	HUWE1 associated protein modifying stress responses										
g21122.t1	USP7	"MATH,UCH,USP7_C2,USP7_ICP0_bdg"	ubiquitin specific peptidase 7										
g21122.t2	USP7	"MATH,UCH,USP7_C2,USP7_ICP0_bdg"	ubiquitin specific peptidase 7										
g21122.t3	USP7	"MATH,UCH,USP7_C2,USP7_ICP0_bdg"	ubiquitin specific peptidase 7										
g21122.t4	USP7	"MATH,UCH,USP7_C2,USP7_ICP0_bdg"	ubiquitin specific peptidase 7										
g21123.t1	-	zf-LITAF-like	LITAF-like zinc ribbon domain-containing protein										
g21124.t1	SLC2A6	Sugar_tr	solute carrier family 2 member 6										
g21125.t1	CLCN7	"CBS,Voltage_CLC"	chloride voltage-gated channel 7										
g21125.t2	CLCN7	"CBS,Voltage_CLC"	chloride voltage-gated channel 7										
g21125.t3	CLCN7	"CBS,Voltage_CLC"	chloride voltage-gated channel 7										
g21126.t1	ARHGDIB	Rho_GDI	Rho GDP dissociation inhibitor beta										
g21127.t1	RPUSD1	PseudoU_synth_2	RNA pseudouridine synthase domain containing 1										
g21128.t1	SLC25A17	Mito_carr	solute carrier family 25 member 17										
g21129.t1	ZNF598	zf-C3HC4_3	"zinc finger protein 598, E3 ubiquitin ligase"										
g21130.t1	SYNGR3	MARVEL	synaptogyrin 3										
g21131.t1	GFER	Evr1_Alr	"growth factor, augmenter of liver regeneration"										
g21132.t1	DRG2	"MMR_HSR1,MMR_HSR1_Xtn,TGS"	developmentally regulated GTP binding protein 2										
g21133.t1	MYO15A	"FERM_M,IQ,MyTH4,Myosin_head,SH3_2"	myosin XVA										
g21134.t1	LLGL1	"LLGL,Lgl_C,WD40"	LLGL scribble cell polarity complex component 1										
g21135.t1	FLII	"Gelsolin,LRR_4,LRR_8"	FLII actin remodeling protein										
g21136.t1	DESI1	Peptidase_C97	desumoylating isopeptidase 2										
g21137.t1	SHISA8	Shisa	shisa family member 8										
g21140.t1	-	-	hypothetical protein										
g21141.t1	CCDC97	DUF2052	coiled-coil domain containing 97										
g21146.t1	-	Myb_DNA-bind_4	Myb/SANT-like DNA-binding domain										
g21146.t2	-	Myb_DNA-bind_4	Myb/SANT-like DNA-binding domain										
g21148.t1	SP110	"Bromodomain,HSR,PHD,SAND"	peripheral myelin protein 22										
g21149.t1	-	Fam20C	"Golgi casein kinase, C-terminal, Fam20"										
g21150.t1	-	Pentaxin	Pentaxin family										
g21151.t1	BAIAP2L2	"IMD,SH3_9"	BAR/IMD domain containing adaptor protein 2 like 2										
g21152.t1	PVALB	"EF-hand_1,EF-hand_5,EF-hand_7"	myoglobin										
g21153.t1	CSF2RB	"IL6Ra-bind,fn3"	colony stimulating factor 2 receptor subunit beta										
g21154.t1	ADSL	"ADSL_C,Lyase_1"	adenylosuccinate lyase										
g21155.t1	-	AIG1	AIG1 family protein										
g21156.t1	atf4	bZIP_1	activating transcription factor 4										
g21157.t1	NAPSA	"A1_Propeptide,Asp"	napsin A aspartic peptidase										
g21158.t1	MIEF1	Mab-21	mitochondrial elongation factor 1										
g21159.t1	-	Asparaginase_2	Asparaginase										
g21160.t1	MPST	Rhodanese	mercaptopyruvate sulfurtransferase										
g21161.t1	MPST	Rhodanese	mercaptopyruvate sulfurtransferase										
g21162.t1	MPST	Rhodanese	mercaptopyruvate sulfurtransferase										
g21163.t1	lwr	UQ_con	Ubiquitin-conjugating enzyme										
g21164.t1	IL2RB	fn3	interleukin 2 receptor subunit beta										
g21164.t2	IL2RB	fn3	interleukin 2 receptor subunit beta										
g21165.t1	C1QTNF6	"C1q,Collagen"	C1q and TNF related 6										
g21166.t1	CHST12	Sulfotransfer_2	carbohydrate sulfotransferase 12										
g21167.t1	CARD11	"CARD,Guanylate_kin"	caspase recruitment domain family member 11										
g21167.t2	CARD11	"CARD,Guanylate_kin"	caspase recruitment domain family member 11										
g21168.t1	AP5Z1	SPG48	adaptor related protein complex 5 subunit zeta 1										
g21168.t2	AP5Z1	SPG48	adaptor related protein complex 5 subunit zeta 1										
g21169.t1	MMD2	HlyIII	monocyte to macrophage differentiation associated 2										
g21170.t1	WIPI2	-	"WD repeat domain, phosphoinositide interacting 2"										
g21170.t2	WIPI2	-	"WD repeat domain, phosphoinositide interacting 2"										
g21171.t1	SMURF1	"C2,HECT,WW"	SMAD specific E3 ubiquitin protein ligase 1										
g21171.t2	SMURF1	"C2,HECT,WW"	SMAD specific E3 ubiquitin protein ligase 1										
g21172.t1	RNF216	-	ring finger protein 216										
g21173.t1	FSCN1	Fascin	fascin actin-bundling protein 1										
g21174.t1	ACTB	Actin	actin beta										
g21175.t1	TNRC18	BAH	trinucleotide repeat containing 18										
g21175.t2	TNRC18	BAH	trinucleotide repeat containing 18										
g21176.t1	SLC29A4	Nucleoside_tran	solute carrier family 29 member 4										
g21177.t1	ATP5J2	WRW	ATP synthase membrane subunit f										
g21177.t2	ATP5J2	WRW	ATP synthase membrane subunit f										
g21178.t1	CPSF4	"zf-CCCH,zf-CCHC"	cleavage and polyadenylation specific factor 4										
g21179.t1	SHMT1	SHMT	serine hydroxymethyltransferase 1										
g21180.t1	SHMT1	SHMT	serine hydroxymethyltransferase 1										
g21181.t1	PDAP1	PP28	PDGFA associated protein 1										
g21182.t1	BUD31	G10	BUD31 homolog										
g21183.t1	SMCR8	Folliculin	SMCR8-C9orf72 complex subunit										
g21184.t1	TOP3A	"Topoisom_bac,Toprim,zf-C4_Topoisom,zf-GRF"	DNA topoisomerase III alpha										
g21185.t1	-	"CBX7_C,Chromo"	CBX family C-terminal motif										
g21186.t1	EP300	"Bromodomain,Creb_binding,DUF902,HAT_KAT11,KIX,ZZ,zf-TAZ"	E1A binding protein p300										
g21186.t2	EP300	"Bromodomain,Creb_binding,DUF902,HAT_KAT11,KIX,ZZ,zf-TAZ"	E1A binding protein p300										
g21186.t3	EP300	"Bromodomain,Creb_binding,DUF902,HAT_KAT11,KIX,ZZ,zf-TAZ"	E1A binding protein p300										
g21186.t4	EP300	"Bromodomain,Creb_binding,DUF902,HAT_KAT11,KIX,ZZ,zf-TAZ"	E1A binding protein p300										
g21187.t1	XPNPEP3	"AMP_N,Peptidase_M24"	X-prolyl aminopeptidase 3										
g21188.t1	ST13	"TPR_1,TPR_16,TPR_2,TPR_8"	ST13 Hsp70 interacting protein										
g21189.t1	RBX1	zf-rbx1	ring-box 1										
g21190.t1	CHADL	"LRRCT,LRR_8"	chondroadherin like										
g21191.t1	RANGAP1	"LRR_6,RanGAP1_C"	Ran GTPase activating protein 1										
g21191.t2	RANGAP1	"LRR_6,RanGAP1_C"	Ran GTPase activating protein 1										
g21192.t1	zc3h7b	zf-C2H2_jaz	zinc finger CCCH-type containing 7B										
g21193.t1	TEF	bZIP_2	"TEF transcription factor, PAR bZIP family member"										
g21193.t2	TEF	bZIP_2	"TEF transcription factor, PAR bZIP family member"										
g21195.t1	TOB2	"BTG,PAM2"	"transducer of ERBB2, 2"										
g21196.t1	ACO2	"Aconitase,Aconitase_C"	aconitase 2										
g21197.t1	POLR3H	"RNA_pol_Rbc25,SHS2_Rpb7-N"	RNA polymerase III subunit H										
g21198.t1	-	CSD	'Cold-shock' DNA-binding domain										
g21199.t1	PMM1	PMM	phosphomannomutase 1										
g21200.t1	GUCY2C	"ANF_receptor,Guanylate_cyc,Pkinase_Tyr"	guanylate cyclase 2C										
g21201.t1	PLBD1	Phospholip_B	phospholipase B domain containing 1										
g21202.t1	PLBD1	Phospholip_B	phospholipase B domain containing 1										
g21203.t1	PICK1	"Arfaptin,PDZ"	protein interacting with PRKCA 1										
g21205.t1	CDC42EP1	"BORG_CEP,PBD"	CDC42 effector protein 1										
g21207.t1	TNRC6B	"Ago_hook,M_domain,TNRC6-PABC_bdg"	trinucleotide repeat containing adaptor 6B										
g21207.t2	TNRC6B	"Ago_hook,M_domain,TNRC6-PABC_bdg"	trinucleotide repeat containing adaptor 6B										
g21208.t1	CSNK1E	Pkinase	casein kinase 1 epsilon										
g21209.t1	TMEM184B	Solute_trans_a	transmembrane protein 184B										
g21209.t2	TMEM184B	Solute_trans_a	transmembrane protein 184B										
g21210.t1	GGA1	"Alpha_adaptinC2,GAT,VHS"	"golgi associated, gamma adaptin ear containing, ARF binding protein 1"										
g21211.t1	MICALL1	"CH,DUF3585,LIM"	MICAL like 1										
g21211.t2	MICALL1	"CH,DUF3585,LIM"	MICAL like 1										
g21212.t1	POLR2F	RNA_pol_Rpb6	"RNA polymerase II, I and III subunit F"										
g21213.t1	SOX10	"HMG_box,Sox_N"	SRY-box transcription factor 10										
g21214.t1	KCNJ4	"IRK,IRK_N"	potassium inwardly rectifying channel subfamily J member 4										
g21215.t1	KDELR3	ER_lumen_recept	KDEL endoplasmic reticulum protein retention receptor 3										
g21217.t1	-	fn3	Fibronectin type III domain										
g21218.t1	MEI1	-	meiotic double-stranded break formation protein 1										
g21218.t2	MEI1	-	meiotic double-stranded break formation protein 1										
g21219.t1	CCDC134	ERK-JNK_inhib	coiled-coil domain containing 134										
g21220.t1	GIMAP8	AIG1	"GTPase, IMAP family member 8"										
g21221.t1	SREBF2	HLH	sterol regulatory element binding transcription factor 2										
g21222.t1	NOL12	Nop25	nucleolar protein 12										
g21223.t1	TRIOBP	PH	TRIO and F-actin binding protein										
g21224.t1	NDUFA6	Complex1_LYR	NADH:ubiquinone oxidoreductase subunit A6										
g21224.t2	NDUFA6	Complex1_LYR	NADH:ubiquinone oxidoreductase subunit A6										
g21225.t1	SMDT1	DDDD	single-pass membrane protein with aspartate rich tail 1										
g21226.t1	KIAA1467	-	family with sequence similarity 234 member B										
g21227.t1	POLDIP3	RRM_1	DNA polymerase delta interacting protein 3										
g21228.t1	RRP7A	"RRM_1,RRP7"	ribosomal RNA processing 7 homolog A										
g21229.t1	-	"Trefoil,Zona_pellucida"	P-type trefoil domain-containing protein										
g21229.t2	-	"Trefoil,Zona_pellucida"	P-type trefoil domain-containing protein										
g21230.t1	WBP2NL	GRAM	WBP2 N-terminal like										
g21231.t1	HEBP1	SOUL	NFE2 like bZIP transcription factor 2										
g21232.t1	fmc1	-	formation of mitochondrial complex V assembly factor 1 homolog										
g21233.t1	GRIN2B	"ANF_receptor,Lig_chan,Lig_chan-Glu_bd,NMDAR2_C"	glutamate ionotropic receptor NMDA type subunit 2B										
g21234.t1	TCF20	zf-HC5HC2H	transcription factor 20										
g21236.t1	-	Zona_pellucida	Zona pellucida-like domain										
g21236.t2	-	Zona_pellucida	Zona pellucida-like domain										
g21237.t1	-	Tetraspannin	tetraspanin family protein										
g21238.t1	-	Tetraspannin	tetraspanin family protein										
g21238.t2	-	Tetraspannin	tetraspanin family protein										
g21239.t1	RBFOX2	"Fox-1_C,RRM_1"	RNA binding fox-1 homolog 2										
g21239.t2	RBFOX2	"Fox-1_C,RRM_1"	RNA binding fox-1 homolog 2										
g21240.t1	GPRC5A	7tm_3	G protein-coupled receptor class C group 5 member A										
g21240.t2	GPRC5A	7tm_3	G protein-coupled receptor class C group 5 member A										
g21241.t1	pde6h	PDE6_gamma	phosphodiesterase 6H										
g21242.t1	mgp	-	matrix Gla protein										
g21243.t1	bglap	-	bone gamma-carboxyglutamate protein										
g21244.t1	-	"FYVE,PH"	FYVE zinc finger										
g21245.t1	-	"FYVE,PH"	FYVE zinc finger										
g21246.t1	-	"FYVE,PH"	FYVE zinc finger										
g21247.t1	MYH10	"IQ,Myosin_N,Myosin_head,Myosin_tail_1"	myosin heavy chain 10										
g21247.t2	MYH10	"IQ,Myosin_N,Myosin_head,Myosin_tail_1"	myosin heavy chain 10										
g21247.t3	MYH10	"IQ,Myosin_N,Myosin_head,Myosin_tail_1"	myosin heavy chain 10										
g21248.t1	DDX47	"DEAD,Helicase_C"	DEAD-box helicase 47										
g21249.t1	WBP11	Wbp11	WW domain binding protein 11										
g21250.t1	AANAT	Acetyltransf_1	aralkylamine N-acetyltransferase										
g21251.t1	EVPL	Plectin	envoplakin										
g21252.t1	DDX5	"DEAD,Helicase_C,P68HR"	DEAD-box helicase 5										
g21253.t1	smurf2	"C2,HECT,WW"	SMAD specific E3 ubiquitin protein ligase 2										
g21254.t1	KPNA2	"Arm,Arm_3,IBB"	karyopherin subunit alpha 2										
g21255.t1	BPTF	"Bromodomain,DDT,PHD,WHIM1,WSD"	bromodomain PHD finger transcription factor										
g21255.t2	BPTF	"Bromodomain,DDT,PHD,WHIM1,WSD"	bromodomain PHD finger transcription factor										
g21255.t3	BPTF	"Bromodomain,DDT,PHD,WHIM1,WSD"	bromodomain PHD finger transcription factor										
g21255.t4	BPTF	"Bromodomain,DDT,PHD,WHIM1,WSD"	bromodomain PHD finger transcription factor										
g21256.t1	GRB2	"SH2,SH3_1"	growth factor receptor bound protein 2										
g21257.t1	USP43	UCH	ubiquitin specific peptidase 43										
g21258.t1	NTN1	"Laminin_EGF,Laminin_N,NTR"	netrin 1										
g21259.t1	PIK3R5	PI3K_1B_p101	phosphoinositide-3-kinase regulatory subunit 5										
g21259.t2	PIK3R5	PI3K_1B_p101	phosphoinositide-3-kinase regulatory subunit 5										
g21260.t1	MFSD6L	MFS_1_like	major facilitator superfamily domain containing 6 like										
g21261.t1	-	DUF3585	DUF3585-containing protein										
g21262.t1	tom1	"GAT,VHS"	target of myb1 membrane trafficking protein										
g21262.t2	tom1	"GAT,VHS"	target of myb1 membrane trafficking protein										
g21263.t1	GCAT	Aminotran_1_2	glycine C-acetyltransferase										
g21264.t1	MCM5	"MCM,MCM_N,MCM_OB"	minichromosome maintenance complex component 5										
g21265.t1	HMOX1	Heme_oxygenase	heme oxygenase 1										
g21266.t1	FOXRED2	Pyr_redox_3	FAD dependent oxidoreductase domain containing 2										
g21267.t1	ANKRD54	"Ank,Ank_2,Ank_5"	ankyrin repeat domain 54										
g21268.t1	HMGXB4	"DUF4171,HMG_box"	HMG-box containing 4										
g21269.t1	-	Forkhead	forkhead domain-containing protein										
g21270.t1	S1PR5	7tm_1	sphingosine-1-phosphate receptor 5										
g21271.t1	SPC24	Spc24	SPC24 component of NDC80 kinetochore complex										
g21272.t1	LDLR	"EGF_CA,FXa_inhibition,Ldl_recept_a,Ldl_recept_b,cEGF"	low density lipoprotein receptor										
g21273.t1	SMARCA4	"BRK,Bromodomain,HSA,Helicase_C,QLQ,SNF2_N,SnAC"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"										
g21274.t1	ATG4D	Peptidase_C54	autophagy related 4D cysteine peptidase										
g21275.t1	rtbdn	Folate_rec	retbindin										
g21276.t1	JUNB	"Jun,bZIP_1"	"JunB proto-oncogene, AP-1 transcription factor subunit"										
g21276.t2	JUNB	"Jun,bZIP_1"	"JunB proto-oncogene, AP-1 transcription factor subunit"										
g21277.t1	hook2	HOOK	hook microtubule tethering protein 2										
g21277.t2	hook2	HOOK	hook microtubule tethering protein 2										
g21277.t3	hook2	HOOK	hook microtubule tethering protein 2										
g21278.t1	C19orf43	-	telomerase RNA component interacting RNase										
g21279.t1	UBN2	"HUN,UBN_AB"	ubinuclein 2										
g21280.t1	RPSA	"40S_SA_C,Ribosomal_S2"	ribosomal protein SA										
g21281.t1	SLC25A38	Mito_carr	solute carrier family 25 member 38										
g21282.t1	myh9	"IQ,Myosin_N,Myosin_head,Myosin_tail_1"	myosin heavy chain 9										
g21282.t2	myh9	"IQ,Myosin_N,Myosin_head,Myosin_tail_1"	myosin heavy chain 9										
g21283.t1	TXN2	Thioredoxin	thioredoxin 2										
g21285.t1	-	"Cys_knot,IGFBP,VWC"	cystine-knot domain-containing protein										
g21286.t1	DDX39A	"DEAD,Helicase_C"	DExD-box helicase 39A										
g21287.t1	-	"LRR_8,Pannexin_like"	leucine rich repeat-containing protein										
g21288.t1	-	-	hypothetical protein										
g21289.t1	TGFBR3L	Zona_pellucida	transforming growth factor beta receptor 3 like										
g21289.t2	TGFBR3L	Zona_pellucida	transforming growth factor beta receptor 3 like										
g21290.t1	PKN1	"C1_1,C2,HR1,Pkinase,Pkinase_C"	protein kinase N1										
g21291.t1	-	7tm_1	"7 transmembrane receptor protein, rhodopsin family"										
g21292.t1	-	-	hypothetical protein										
g21293.t1	C6orf10	-	testis expressed basic protein 1										
g21293.t2	C6orf10	-	testis expressed basic protein 1										
g21294.t1	MCOLN1	PKD_channel	mucolipin TRP cation channel 1										
g21295.t1	TRAPPC5	TRAPP	trafficking protein particle complex subunit 5										
g21296.t1	PGLYRP2	Amidase_2	peptidoglycan recognition protein 2										
g21297.t1	WIZ	zf-C2H2	WIZ zinc finger										
g21297.t2	WIZ	zf-C2H2	WIZ zinc finger										
g21297.t3	WIZ	zf-C2H2	WIZ zinc finger										
g21297.t4	WIZ	zf-C2H2	WIZ zinc finger										
g21298.t1	ZMYM1	"DUF4371,Dimer_Tnp_hAT,zf-FCS"	zinc finger MYM-type containing 1										
g21298.t2	ZMYM1	"DUF4371,Dimer_Tnp_hAT,zf-FCS"	zinc finger MYM-type containing 1										
g21299.t1	PTGER1	7tm_1	prostaglandin E receptor 1										
g21300.t1	ILF3	"DZF,dsrm"	interleukin enhancer binding factor 3										
g21300.t2	ILF3	"DZF,dsrm"	interleukin enhancer binding factor 3										
g21301.t1	FARSA	"HTH_11,tRNA-synt_2d"	phenylalanyl-tRNA synthetase subunit alpha										
g21302.t1	-	-	hypothetical protein										
g21303.t1	GCDH	"Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N"	glutaryl-CoA dehydrogenase										
g21303.t2	GCDH	"Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N"	glutaryl-CoA dehydrogenase										
g21304.t1	SLC44A2	Choline_transpo	solute carrier family 44 member 2 (CTL2 blood group)										
g21304.t2	SLC44A2	Choline_transpo	solute carrier family 44 member 2 (CTL2 blood group)										
g21305.t1	rgl3	"RA,RasGEF,RasGEF_N"	ral guanine nucleotide dissociation stimulator like 3										
g21306.t1	-	bZIP_2	basic region leucine zipper protein										
g21307.t1	-	bZIP_2	basic region leucine zipper protein										
g21308.t1	-	-	hypothetical protein										
g21310.t1	PLPPR2	PAP2	phospholipid phosphatase related 2										
g21310.t2	PLPPR2	PAP2	phospholipid phosphatase related 2										
g21311.t1	-	TRAM_LAG1_CLN8	TLC domain										
g21312.t1	CNN1	"CH,Calponin"	calponin 1										
g21313.t1	ELOF1	Elf1	elongation factor 1										
g21314.t1	TMEM205	DUF4149	transmembrane protein 205										
g21315.t1	RAB3D	Ras	"RAB3D, member RAS oncogene family"										
g21316.t1	EPOR	"EpoR_lig-bind,fn3"	erythropoietin receptor										
g21317.t1	SWSAP1	-	SWIM-type zinc finger 7 associated protein 1										
g21318.t1	ZNF653	"zf-C2H2,zf-C2H2_6"	zinc finger protein 653										
g21319.t1	tspan16	Tetraspannin	tetraspanin 16										
g21320.t1	-	C1q	C1q domain										
g21321.t1	-	C1q	C1q domain										
g21322.t1	-	C1q	C1q domain										
g21323.t1	TTC39A	DUF3808	tetratricopeptide repeat domain 39A										
g21324.t1	GADD45GIP1	CR6_interact	GADD45G interacting protein 1										
g21324.t2	GADD45GIP1	CR6_interact	GADD45G interacting protein 1										
g21325.t1	NFIX	"CTF_NFI,MH1,NfI_DNAbd_pre-N"	nuclear factor I X										
g21325.t2	NFIX	"CTF_NFI,MH1,NfI_DNAbd_pre-N"	nuclear factor I X										
g21326.t1	RAD23A	"UBA,XPC-binding,ubiquitin"	"RAD23 homolog A, nucleotide excision repair protein"										
g21327.t1	GNG13	G-gamma	G protein subunit gamma 13										
g21328.t1	TRAF7	"WD40,zf-RING_UBOX"	TNF receptor associated factor 7										
g21328.t2	TRAF7	"WD40,zf-RING_UBOX"	TNF receptor associated factor 7										
g21329.t1	CASKIN1	"Ank_2,Ank_3,Ank_4,Ank_5,Caskin-Pro-rich,Caskin-tail,Caskin1-CID,SAM_1,SH3_2"	CASK interacting protein 1										
g21329.t2	CASKIN1	"Ank_2,Ank_3,Ank_4,Ank_5,Caskin-Pro-rich,Caskin-tail,Caskin1-CID,SAM_1,SH3_2"	CASK interacting protein 1										
g21329.t3	CASKIN1	"Ank_2,Ank_3,Ank_4,Ank_5,Caskin-Pro-rich,Caskin-tail,Caskin1-CID,SAM_1,SH3_2"	CASK interacting protein 1										
g21329.t4	CASKIN1	"Ank_2,Ank_3,Ank_4,Ank_5,Caskin-Pro-rich,Caskin-tail,Caskin1-CID,SAM_1,SH3_2"	CASK interacting protein 1										
g21329.t5	CASKIN1	"Ank_2,Ank_3,Ank_4,Ank_5,Caskin-Pro-rich,Caskin-tail,Caskin1-CID,SAM_1,SH3_2"	CASK interacting protein 1										
g21330.t1	PRPSAP2	"Pribosyl_synth,Pribosyltran_N"	phosphoribosyl pyrophosphate synthetase associated protein 2										
g21331.t1	PPP1R9B	"PDZ,SAM_1,SAM_2"	protein phosphatase 1 regulatory subunit 9B										
g21332.t1	CARHSP1	CSD	calcium regulated heat stable protein 1										
g21333.t1	NAA60	Acetyltransf_1	"N-alpha-acetyltransferase 60, NatF catalytic subunit"										
g21334.t1	DNASE1	Exo_endo_phos	deoxyribonuclease 1										
g21335.t1	ECI1	ECH_1	enoyl-CoA delta isomerase 1										
g21336.t1	-	7tm_1	"7 transmembrane receptor protein, rhodopsin family"										
g21337.t1	TAC4	-	tachykinin precursor 4										
g21338.t1	KAT7	"MOZ_SAS,zf-C2HC"	lysine acetyltransferase 7										
g21338.t2	KAT7	"MOZ_SAS,zf-C2HC"	lysine acetyltransferase 7										
g21338.t3	KAT7	"MOZ_SAS,zf-C2HC"	lysine acetyltransferase 7										
g21339.t1	ALDH16A1	Aldedh	aldehyde dehydrogenase 16 family member A1										
g21340.t1	FTL	Ferritin	ferritin light chain										
g21340.t2	FTL	Ferritin	ferritin light chain										
g21341.t1	FTL	Ferritin	ferritin light chain										
g21342.t1	FTL	Ferritin	ferritin light chain										
g21342.t2	FTL	Ferritin	ferritin light chain										
g21342.t3	FTL	Ferritin	ferritin light chain										
g21342.t4	FTL	Ferritin	ferritin light chain										
g21343.t1	-	C2	C2 domain-containing protein										
g21343.t2	-	C2	C2 domain-containing protein										
g21344.t1	-	Pkinase	Protein kinase domain										
g21345.t1	-	Pkinase	Protein kinase domain										
g21346.t1	-	Pkinase	Protein kinase domain										
g21347.t1	PIH1D1	PIH1	PIH1 domain containing 1										
g21347.t2	PIH1D1	PIH1	PIH1 domain containing 1										
g21349.t1	-	-	hypothetical protein										
g21350.t1	-	"CPT_N,Carn_acyltransf"	Carnitine O-palmitoyltransferase N-terminus										
g21351.t1	BRSK1	Pkinase	BR serine/threonine kinase 1										
g21351.t2	BRSK1	Pkinase	BR serine/threonine kinase 1										
g21351.t3	BRSK1	Pkinase	BR serine/threonine kinase 1										
g21352.t1	prl	Hormone_1	prolactin										
g21353.t1	DUSP3	DSPc	dual specificity phosphatase 3										
g21354.t1	THRA	"Hormone_recep,zf-C4"	thyroid hormone receptor alpha										
g21354.t2	THRA	"Hormone_recep,zf-C4"	thyroid hormone receptor alpha										
g21356.t1	NSF	"AAA,CDC48_2,CDC48_N"	"N-ethylmaleimide sensitive factor, vesicle fusing ATPase"										
g21356.t2	NSF	"AAA,CDC48_2,CDC48_N"	"N-ethylmaleimide sensitive factor, vesicle fusing ATPase"										
g21356.t3	NSF	"AAA,CDC48_2,CDC48_N"	"N-ethylmaleimide sensitive factor, vesicle fusing ATPase"										
g21357.t1	CDK5R1	CDK5_activator	cyclin dependent kinase 5 regulatory subunit 1										
g21358.t1	RPAIN	"RPA_interact_C,RPA_interact_M,RPA_interact_N"	RPA interacting protein										
g21358.t2	RPAIN	"RPA_interact_C,RPA_interact_M,RPA_interact_N"	RPA interacting protein										
g21359.t1	PSMD11	PCI	"proteasome 26S subunit, non-ATPase 11"										
g21360.t1	DLX3	"DLL_N,Homeobox"	distal-less homeobox 3										
g21360.t2	DLX3	"DLL_N,Homeobox"	distal-less homeobox 3										
g21361.t1	DLX4	Homeobox	distal-less homeobox 4										
g21362.t1	NAGS	"AA_kinase,NAT"	N-acetylglutamate synthase										
g21364.t1	-	-	hypothetical protein										
g21369.t1	PPL	-	periplakin										
g21369.t2	PPL	-	periplakin										
g21370.t1	GLYR1	"NAD_binding_11,NAD_binding_2,PWWP"	glyoxylate reductase 1 homolog										
g21370.t2	GLYR1	"NAD_binding_11,NAD_binding_2,PWWP"	glyoxylate reductase 1 homolog										
g21371.t1	ROGDI	Rogdi_lz	rogdi atypical leucine zipper										
g21372.t1	SMIM22	DUF4713	small integral membrane protein 22										
g21373.t1	COG1	Vps51	component of oligomeric golgi complex 1										
g21374.t1	-	"DEP,G-gamma,RGS"	DEP domain-containing protein										
g21375.t1	GNA13	G-alpha	G protein subunit alpha 13										
g21376.t1	SLC16A6	MFS_1	solute carrier family 16 member 6										
g21377.t1	WIPI1	-	"WD repeat domain, phosphoinositide interacting 1"										
g21378.t1	TRIM7	"PRY,SPRY,zf-B_box,zf-C3HC4,zf-C3HC4_4,zf-RING_UBOX"	tripartite motif containing 7										
g21379.t1	RRN3	RRN3	"RRN3 homolog, RNA polymerase I transcription factor"										
g21380.t1	HAO1	FMN_dh	hydroxyacid oxidase 1										
g21381.t1	SMG1	"DUF5303,FATC,PI3_PI4_kinase,SMG1"	SMG1 nonsense mediated mRNA decay associated PI3K related kinase										
g21382.t1	FBXL16	LRR_6	F-box and leucine rich repeat protein 16										
g21383.t1	SEPT12	Septin	septin 12										
g21384.t1	PDXDC1	Pyridoxal_deC	pyridoxal dependent decarboxylase domain containing 1										
g21384.t2	PDXDC1	Pyridoxal_deC	pyridoxal dependent decarboxylase domain containing 1										
g21385.t1	GSPT1	"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3,PAM2"	G1 to S phase transition 1										
